"","puma","PUMAname","simple_density","logged_density","hholds"
"1358","2504901","Plymouth & Bristol Counties (Outside Brockton City)",529.93269468515,441.672454004895,41764
"1359","4201802","Allegheny County (North)--Franklin Park Borough & Allison Park",627.083656743862,441.625954499981,63739
"1360","1210503","Polk County (Central)",557.394149888559,441.231550730421,47818
"1361","1209702","Osceola County (East)",801.257310985982,440.871746337625,41886
"1362","1209503","Orange County (Southwest)--Disney-International Drive Region",554.452977835661,440.214566769157,44402
"1363","1209701","Osceola County (West)",682.098532407388,437.932676167589,54364
"1364","1703308","Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",541.468905873253,436.727533325698,41126
"1365","2504303","Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",737.245238049393,436.59044963492,47158
"1366","4501202","Charleston (South & West) & Berkeley (South) Counties--Charleston City",900.269811492905,435.938274350634,84785
"1367","1201500","Charlotte County",645.848991589417,434.949427665078,74884
"1368","3901805","Summit County (South)--Barberton, Green & New Franklin Cities",571.359412001232,432.867429934952,42040
"1369","0603726","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",704.877954164116,432.415848963342,37454
"1370","2500501","Middlesex County (Outside Lowell City)",520.803017837838,428.839477326279,43015
"1371","5151115","George Washington Regional Commission (North)",652.869755314055,428.427124222469,55764
"1372","2600801","Ottawa County (West)",632.526131775894,427.407618838308,54999
"1373","3401102","Monmouth County (Southwest)--Freehold Borough",681.001904728288,426.969763442136,37677
"1374","2502400","Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",585.539423162647,425.539102150677,43878
"1375","2601003","Kent County (Southeast)",701.989936881467,421.896873211918,62136
"1376","2500303","Worcester County (East Central)",579.18384811087,421.298319823194,43000
"1377","4802304","Dallas County (Southeast)--Dallas City (Southeast)",615.868069753568,420.338601309267,33393
"1378","2702500","Olmsted County--Rochester City",886.704299866792,420.150032324037,59804
"1379","4000601","Comanche County (Central)--Lawton City",827.429749638614,419.230249328665,36507
"1380","3401204","Ocean County (Northwest)",620.900411681129,418.792328374283,47055
"1381","1206100","Indian River County",577.103238810869,416.983017339375,57911
"1382","0607103","San Bernardino County (West Central)--Hesperia City & Apple Valley Town",518.832675286315,416.88478197212,52528
"1383","3401106","Monmouth County (Central)",540.672490699162,413.712075871927,34316
"1384","1901100","Johnson County--Iowa City",1403.2806321857,413.394535876411,57423
"1385","0607307","San Diego County (Central)--Lakeside, Winter Gardens & Ramona",816.272202502105,411.760321174028,37261
"1386","2201200","Acadiana Regional Development District 3--Lafayette Parish (North)",659.67574331878,411.229626132351,44300
"1387","4804302","Jefferson County (Outside Beaumont City)--Port Arthur City",858.016193746223,411.032099577175,47932
"1388","1211503","Sarasota County (East)",619.259596195183,410.537584723954,57404
"1389","1207103","Lee County (Northeast)--Lehigh Acres & North Fort Myers",527.205666031394,409.939943399155,53797
"1390","5501500","Outagamie County",885.163566495851,409.650876292455,72288
"1391","1208302","Marion County (Central)--Ocala City",511.188527404074,409.558879793119,40207
"1392","4201502","Beaver County (South)",792.358608094609,408.807179024261,63941
"1393","4800502","South Plains Association of Governments--Lubbock County--Lubbock City (Outer)",883.398212091889,408.692396998709,67812
"1394","4203403","Chester County (West Central)--Coatesville City",654.581197485117,408.552162290566,54476
"1395","0606507","Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities",735.426131269538,408.540031329443,50406
"1396","4501201","Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson",708.083183849598,406.937868821353,56400
"1397","2701502","Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities",659.785463549527,406.494693416798,52534
"1398","1205706","Hillsborough County (Northeast)",612.963660325932,406.207748056067,44611
"1399","2601801","Ingham County (South & East)",879.885093007809,405.156408357891,62913
"1400","1900500","Black Hawk County--Waterloo & Cedar Falls Cities",884.683976147138,404.006302055835,52811
"1401","4800700","North Texas Regional Planning Commission--Wichita County--Wichita Falls City",696.846060724197,402.674245355011,48528
"1402","2200101","Coordinating & Development Corporation 2--Shreveport City (South)",677.436116053603,401.288890819604,48631
"1403","1301400","Middle Georgia Regional Commission (Central)--Bibb County--Macon City",537.766469446627,400.548646635902,57319
"1404","0400129","Phoenix (Far North) & Peoria (Northwest) Cities",644.064934277253,399.72058925885,41409
"1405","3903100","Stark County (West)--Massillon City",602.943732982371,398.955634706309,55879
"1406","3901801","Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities",510.460466424052,397.404063861165,44522
"1407","1702000","McLean County",1003.70960924098,396.626369499972,66070
"1408","4804632","Harris County (Far Northwest)--Katy City (Northeast)",573.636039880441,394.900530599946,45507
"1409","2900903","Platte County",695.952193321414,393.493103314425,42638
"1410","2001304","Sedgwick (South) & Butler (Southwest) Counties--Wichita (South) & Derby Cities",928.120437773549,393.290961545358,62229
"1411","0804106","El Paso County (North Central)--Colorado Springs City (North) & Monument Town",692.736787907354,392.002011241848,41096
"1412","3904700","Greene County",664.936010478563,391.933882984362,64702
"1413","3402600","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",709.532467163269,391.211813196165,44255
"1414","2001302","Sedgwick (Northeast) & Butler (North & East) Counties--Wichita City (Northeast)",755.199810551632,389.934691265424,62427
"1415","5311801","Kitsap County (North)--Bainbridge Island City & Silverdale",557.053012380477,387.684183559414,49636
"1416","3401502","Morris County (West)",588.150501298804,387.576576874945,46423
"1417","5500900","La Crosse County",897.265350541022,386.9651223928,46966
"1418","0800102","Larimer County (South)--Loveland City",797.782080807431,386.669340963321,51871
"1419","1802400","Johnson County--Greenwood City",649.232011322264,386.469157937832,54867
"1420","2603001","Macomb County (North)",625.427184687045,386.1993313182,45902
"1421","0606509","Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley",793.136017886644,381.886018762022,31307
"1422","3602401","Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities",852.069995306181,380.871908319518,42002
"1423","3904300","Clark County",772.666968014501,379.354483193794,54836
"1424","2200100","Coordinating & Development Corporation 1--Shreveport City (North)",770.209861834838,378.059061737297,48652
"1425","3401001","Somerset County (North & West)",609.306886879085,377.833690732122,38912
"1426","1210502","Polk County (Northeast)",547.946015847743,377.686879761719,61957
"1427","4802700","West Central Texas COG--Taylor County--Abilene City",794.051709771669,375.911811808602,49443
"1428","2701201","Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities",619.611895333536,375.72372424744,48814
"1429","1212704","Volusia County (Southwest Central)--Deltona & Lake Helen Cities",597.154393833444,375.65942388912,44744
"1430","1601200","Bonneville County--Idaho Falls City",828.481552883744,372.422581821043,38400
"1431","4806302","South Texas Development Council--Webb County (North & East)--Laredo City (Outer)",773.795961261212,371.703138407961,34015
"1432","2401106","Prince Georges County (South)--Clinton, Fort Washington (South), Rosaryville & Croom",524.675401348057,371.423677600982,42101
"1433","2901003","Jackson County (East)",600.4842650601,370.594554885785,49049
"1434","0603100","Kings County--Hanford City",907.820160330484,370.520667221144,42349
"1435","1800402","St. Joseph County (Outside South Bend City)--Mishawaka City",668.891363522554,368.161141357387,60247
"1436","5155002","Chesapeake City (South & West)",613.25374145008,367.344858685454,38317
"1437","1701300","Sangamon County--Springfield City",847.511459810479,365.316278938547,83673
"1438","1303300","Georgia Mountains Regional Commission (Southwest)--Forsyth County",415.606284636477,364.364760879297,70468
"1439","3905403","Butler County (North & West)--Middletown, Oxford & Trenton Cities",785.496951878914,361.711238264398,45583
"1440","3904601","Montgomery County (West)--Miamisburg & West Carrollton Cities",640.534483130686,361.51099912617,45698
"1441","4804504","Houston-Galveston Area Council--Montgomery County (Southeast)",462.91803757139,361.28256564548,41805
"1442","2503601","Norfolk County (Southwest)--Greater Franklin Town City",403.595794211949,359.643826842548,46711
"1443","5151244","Prince William County (North & West)--Linton Hall & Gainesville",560.821626674921,358.647009846389,38561
"1444","0900300","Hartford County (North)",521.108215876556,357.900120290409,59056
"1445","4806802","Hidalgo County (East)--Alamo & Donna Cities",452.181901005555,356.911028079693,30006
"1446","4202902","Northampton County (North)",627.834673846962,356.333920234968,57415
"1447","2501400","Middlesex (West Central) & Worcester (East) Counties",463.589389209547,355.523542929181,45495
"1448","3701204","Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",504.669554300891,355.424454589561,43723
"1449","1301500","Middle Georgia Regional Commission (South)--Houston & Pulaski Counties",561.485022366594,353.987800273254,59093
"1450","3705400","Union County (West)--Indian Trail & Stallings Towns",398.092473615568,353.831946772836,41152
"1451","2701401","Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka",617.529994883438,353.308188662067,43391
"1452","2801000","Central Region--Jackson (West & South) & Clinton (South & East) Cities",551.739588044751,352.343665670152,41268
"1453","1306002","Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City",399.896036498289,351.592072699145,37174
"1454","1301004","Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities",437.654894581126,351.03392602387,42218
"1455","5151206","James City, York Counties, Williamsburg & Poquoson Cities",500.64705762157,349.178381318794,61975
"1456","2504700","Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City",412.488836698612,345.939117292017,55174
"1457","1205301","Hernando County",584.809939007264,345.750069851215,72234
"1458","4802900","Concho Valley COG--Tom Green County--San Angelo City",778.75433439095,345.188071846707,43081
"1459","2500702","Essex County (Central)--Amesbury Town City",530.15317205129,343.767571872816,40044
"1460","2602902","Oakland County (Northeast)",469.055310629152,342.536042771073,50169
"1461","1210900","St. Johns County (North)",504.469055043027,342.497926746045,71645
"1462","1800104","Lake County (South)",516.001637648872,341.330282482009,49031
"1463","4203502","Lancaster County (Northwest)--Elizabethtown Borough",645.010063490108,340.834329720597,42105
"1464","3601900","Rensselaer County--Troy City",1018.48582941813,339.691078537732,64456
"1465","1803600","Clark County--Jeffersonville City",697.955251970739,339.181217109494,43657
"1466","2701600","Scott County (East)--Shakopee, Savage & Prior Lake Cities",536.0049354998,338.145468648822,42825
"1467","2504903","Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns",427.476234456466,338.128471739521,48848
"1468","1000104","New Castle County (South)--Middletown Town, Bear & Glasgow",481.056413585643,336.946077295143,50318
"1469","0608701","Santa Cruz County (North)--Watsonville & Scotts Valley Cities",889.819300583563,336.586971556642,47720
"1470","2802000","South Region--Harrison County--Gulfport & Biloxi Cities",568.222112815917,336.519691377571,77630
"1471","0500900","Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities",618.428617883417,336.083776424258,79811
"1472","3402202","Gloucester County (South & West)--Glassboro Borough",516.614766857708,334.739235997554,56715
"1473","4202701","Berks County (Northwest)--Wyomissing Borough",627.449390332571,332.711551145094,46437
"1474","0607704","San Joaquin County (North)--Lodi, Ripon & Escalon Cities",1046.79395901198,332.556357286841,55373
"1475","4202500","Lebanon County",808.947206066591,331.548078727428,52792
"1476","1802000","Delaware County--Muncie City",770.461258665192,331.513756826873,46304
"1477","1203301","Escambia County (North)",625.136001828961,330.137072593253,44828
"1478","1212701","Volusia County (Central & Northwest)--DeLand, DeBary Cities & Pierson Town",485.157282091146,328.852583773311,45979
"1479","2202500","Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes",792.171213866371,328.350392628324,41529
